stt,mssv,student_name,class_name,edu_mail,national_id,address_id
1368,19346981,Trương Thị Thanh,KTPM15A,thanh.19346981@student.iuh.edu.vn,249226586,260
1369,19346991,Nguyễn Hoàng Đăng,KTPM15A,dang.19346991@student.iuh.edu.vn,572073694,100
1370,19347001,Đinh Lê Bảo,KHMT15A,bao.19347001@student.iuh.edu.vn,246653396,119
1371,19347011,Nguyễn Trung,KTPM15B,trung.19347011@student.iuh.edu.vn,725839126,180
1372,19347021,Nguyễn Bảo,HTTT15B,bao.19347021@student.iuh.edu.vn,513576426,128
1373,19347031,Lê Đỗ Đăng,KHDL15A,dang.19347031@student.iuh.edu.vn,647613972,37
1374,19347041,Nguyễn Văn,KTPM15A,van.19347041@student.iuh.edu.vn,877666571,278
1375,19347051,Nguyễn Thị Mỹ,HTTT15C,my.19347051@student.iuh.edu.vn,449291763,67
1376,19347061,Nguyễn Thị Cẩm,HTTT15A,cam.19347061@student.iuh.edu.vn,350132794,36
1377,19347071,Nguyễn Tấn,HTTT15C,tan.19347071@student.iuh.edu.vn,877468562,231
1378,19347081,Trần Hoàng Yến,KHMT15B,yen.19347081@student.iuh.edu.vn,914514927,119
1379,19347091,Nguyễn Khánh,HTTT15A,khanh.19347091@student.iuh.edu.vn,561318091,199
1380,19347101,Phạm Hoài,HTTT15A,hoai.19347101@student.iuh.edu.vn,231961252,132
1381,19347111,Lê Minh,KTPM15A,minh.19347111@student.iuh.edu.vn,260906531,275
1382,19347121,Trương Minh,KHMT15B,minh.19347121@student.iuh.edu.vn,227923767,130
1383,19347131,Huỳnh Mạnh,HTTT15C,manh.19347131@student.iuh.edu.vn,812256420,202
1384,19347141,Thái Gia,KTPM15B,gia.19347141@student.iuh.edu.vn,511330028,5
1385,19347151,Phạm Thành,KTPM15A,thanh.19347151@student.iuh.edu.vn,846570636,189
1386,19347161,Nguyễn Đông,HTTT15C,dong.19347161@student.iuh.edu.vn,559032399,33
1387,19347171,Trần Thanh,KTPM15A,thanh.19347171@student.iuh.edu.vn,922373395,149
1388,19347181,Võ Thị Quế,KHDL15A,que.19347181@student.iuh.edu.vn,341854308,5
1389,19347191,Mai Lê,KTPM15B,le.19347191@student.iuh.edu.vn,240007558,26
1390,19347201,Lê Văn,HTTT15A,van.19347201@student.iuh.edu.vn,942907873,31
1391,19347211,Lương Thị Ngọc,HTTT15B,ngoc.19347211@student.iuh.edu.vn,853330576,212
1392,19347221,Trần Kim,HTTT15C,kim.19347221@student.iuh.edu.vn,509626890,93
1393,19347231,Vũ Phan Thùy,KHDL15B,thuy.19347231@student.iuh.edu.vn,615429103,52
1394,19347241,Nguyễn Thị Thuỳ,HTTT15A,thuy.19347241@student.iuh.edu.vn,436669382,112
1395,19347251,Nguyễn Đình,HTTT15B,dinh.19347251@student.iuh.edu.vn,720454695,128
1396,19347261,Nguyễn Thị Hồng,HTTT15A,hong.19347261@student.iuh.edu.vn,335683838,224
1397,19347271,Bùi Thị Thủy,KHDL15B,thuy.19347271@student.iuh.edu.vn,429432563,175
1398,19347281,Nguyễn Ngọc Thanh,HTTT15B,thanh.19347281@student.iuh.edu.vn,787823838,183
1399,19347291,Nguyễn Thị Hằng,KHMT15A,hang.19347291@student.iuh.edu.vn,290402855,181
1400,19347301,Lê Hoàng,HTTT15A,hoang.19347301@student.iuh.edu.vn,824897027,48
1401,19347311,Trương Gia,KTPM15B,gia.19347311@student.iuh.edu.vn,833971929,163
1402,19347321,Huỳnh Thị Thanh,KHDL15B,thanh.19347321@student.iuh.edu.vn,437730218,159
1403,19347331,Lâm Bảo,KHDL15A,bao.19347331@student.iuh.edu.vn,961560073,24
1404,19347341,Trần Thị Ngọc,HTTT15A,ngoc.19347341@student.iuh.edu.vn,691126036,140
1405,19347351,Lục Thị,KTPM15A,thi.19347351@student.iuh.edu.vn,313871885,4
1406,19347361,Hồ Như,HTTT15B,nhu.19347361@student.iuh.edu.vn,728783695,171
1407,19347371,Phan Thị Ngọc,KHDL15A,ngoc.19347371@student.iuh.edu.vn,623511392,179
1408,19347381,Lê Thị Kim,KHMT15A,kim.19347381@student.iuh.edu.vn,585559471,120
1409,19347391,Nguyễn Ngọc Mỹ,KTPM15B,my.19347391@student.iuh.edu.vn,364321931,282
1410,19347401,Nguyễn Thị Lan,KHMT15A,lan.19347401@student.iuh.edu.vn,482002682,115
1411,19347411,Nguyễn Thái,HTTT15B,thai.19347411@student.iuh.edu.vn,289106276,261
1412,19347421,Nguyễn Huỳnh Xuân,HTTT15B,xuan.19347421@student.iuh.edu.vn,681571219,157
1413,19347431,Huỳnh Thị Thanh,HTTT15A,thanh.19347431@student.iuh.edu.vn,301370661,249
1414,19347441,Phan Ngọc,KHMT15A,ngoc.19347441@student.iuh.edu.vn,749360092,32
1415,19347451,Bùi Thị Minh,KTPM15A,minh.19347451@student.iuh.edu.vn,366942167,77
1416,19347461,Trần Thị Thu,KHMT15A,thu.19347461@student.iuh.edu.vn,325533967,60
1417,19347471,Phùng Đức Minh,KHDL15A,minh.19347471@student.iuh.edu.vn,546516865,234
1418,19347481,Lê Thị Phương,HTTT15B,phuong.19347481@student.iuh.edu.vn,328255484,113
1419,19347491,Nguyễn Thị Ngọc,HTTT15B,ngoc.19347491@student.iuh.edu.vn,781485725,176
1420,19347501,Trần Thị Kim,KHMT15A,kim.19347501@student.iuh.edu.vn,471718019,33
1421,19347511,Lê Hoàng,KTPM15A,hoang.19347511@student.iuh.edu.vn,327757884,209
1422,19347521,Ngô Thị Ánh,HTTT15B,anh.19347521@student.iuh.edu.vn,577913693,121
1423,19347531,Trương Thị Thanh,HTTT15B,thanh.19347531@student.iuh.edu.vn,301492937,259
1424,19347541,Nguyễn Quang,KTPM15B,quang.19347541@student.iuh.edu.vn,624151593,223
1425,19347551,Bùi Quang Công,KHDL15A,cong.19347551@student.iuh.edu.vn,353782291,144
1426,19347561,Võ Nguyễn Anh,KHDL15A,anh.19347561@student.iuh.edu.vn,476768074,58
1427,19347571,Hà Vụng,KTPM15B,vung.19347571@student.iuh.edu.vn,432014615,149
1428,19347581,Nguyễn Minh,HTTT15C,minh.19347581@student.iuh.edu.vn,384279883,51
1429,19347591,Đậu Hải,KTPM15B,hai.19347591@student.iuh.edu.vn,948565501,199
1430,19347601,Nguyễn Thị Thanh,HTTT15C,thanh.19347601@student.iuh.edu.vn,696047895,112
1431,19347611,Đinh Thị Hải,KHMT15B,hai.19347611@student.iuh.edu.vn,640569048,9
1432,19347621,Võ Thị Thanh,KTPM15A,thanh.19347621@student.iuh.edu.vn,639122943,117
1433,19347631,Phan Nguyễn Quỳnh,KHMT15B,quynh.19347631@student.iuh.edu.vn,801229145,271
1434,19347641,Lâm,HTTT15A,lam.19347641@student.iuh.edu.vn,683857911,244
1435,19347651,Hàn Minh,HTTT15B,minh.19347651@student.iuh.edu.vn,459511839,80
1436,19347661,Phạm Nguyễn Trúc,KHMT15B,truc.19347661@student.iuh.edu.vn,937546695,48
1437,19347671,Ngô Thanh,KHDL15B,thanh.19347671@student.iuh.edu.vn,682776612,189
1438,19347681,Trần Tuyết,KTPM15A,tuyet.19347681@student.iuh.edu.vn,304219595,10
1439,19347691,Thái Thục,KHMT15A,thuc.19347691@student.iuh.edu.vn,333688044,133
1440,19347701,Nguyễn Bảo Gia,KTPM15B,gia.19347701@student.iuh.edu.vn,878791371,221
1441,19347711,Nguyễn Đăng,KHDL15B,dang.19347711@student.iuh.edu.vn,589202777,50
1442,19347721,Nguyễn Tuấn,KHMT15B,tuan.19347721@student.iuh.edu.vn,445427461,18
1443,19347731,Hoàng Thị Quỳnh,HTTT15B,quynh.19347731@student.iuh.edu.vn,496438676,130
1444,19347741,Đỗ Nguyễn Hoàng,KTPM15B,hoang.19347741@student.iuh.edu.vn,256650230,197
1445,19347751,Ngô Trần Thúy,KHDL15A,thuy.19347751@student.iuh.edu.vn,972002868,197
1446,19347761,Nguyễn Quốc,KHMT15B,quoc.19347761@student.iuh.edu.vn,560626766,290
1447,19347771,Trương Kim,KHDL15B,kim.19347771@student.iuh.edu.vn,837567412,295
1448,19347781,Trần Thị Ngọc,KHMT15A,ngoc.19347781@student.iuh.edu.vn,774448863,178
1449,19347791,Phùng Lê Phương,KTPM15B,phuong.19347791@student.iuh.edu.vn,240278086,87
1450,19347801,Lê Nguyễn Thanh,HTTT15B,thanh.19347801@student.iuh.edu.vn,687379826,186
1451,19347811,Nguyễn Thúy,KHDL15A,thuy.19347811@student.iuh.edu.vn,946733341,220
1452,19347821,Phạm Văn Trường,KHDL15A,truong.19347821@student.iuh.edu.vn,287463876,218
1453,19347831,Trần Hữu,HTTT15B,huu.19347831@student.iuh.edu.vn,662029805,243
1454,19347841,Nguyễn Thị Tuyết,HTTT15B,tuyet.19347841@student.iuh.edu.vn,529848338,9
1455,19347851,Nguyễn Trần Minh,KHDL15A,minh.19347851@student.iuh.edu.vn,240485016,252
1456,19347861,Ngô Phạm Minh,KHDL15B,minh.19347861@student.iuh.edu.vn,971757623,54
1457,19347871,Nguyễn Phan Chánh,KHDL15B,chanh.19347871@student.iuh.edu.vn,859648987,224
1458,19347881,Đặng Thị Thanh,KTPM15B,thanh.19347881@student.iuh.edu.vn,375046611,263
1459,19347891,Thái Hồng Thủy,KHMT15A,thuy.19347891@student.iuh.edu.vn,659493913,231
1460,19347901,Phan Thị Thu,KHDL15B,thu.19347901@student.iuh.edu.vn,312843748,212
1461,19347911,Lê Nguyễn Quỳnh,HTTT15C,quynh.19347911@student.iuh.edu.vn,610688769,153
1462,19347921,Trần Hoàng,KHDL15A,hoang.19347921@student.iuh.edu.vn,656992429,288
1463,19347931,Dương Trần Hiếu,KHDL15B,hieu.19347931@student.iuh.edu.vn,607512216,160
1464,19347941,Dương Phúc Phụng,KHMT15B,phung.19347941@student.iuh.edu.vn,387225685,143
1465,19347951,Lê Thanh,KHMT15A,thanh.19347951@student.iuh.edu.vn,681514732,72
1466,19347961,Nguyễn Văn,HTTT15B,van.19347961@student.iuh.edu.vn,338925834,256
1467,19347971,Nguyễn Ngọc Bảo,KHMT15A,bao.19347971@student.iuh.edu.vn,373523756,15
1468,19347981,Nguyễn Thị Hồng,HTTT15A,hong.19347981@student.iuh.edu.vn,933139075,19
1469,19347991,Phan Thị Ái,HTTT15C,ai.19347991@student.iuh.edu.vn,545298996,180
1470,19348001,Phan Hồ Hải,HTTT15C,hai.19348001@student.iuh.edu.vn,955304016,201
1471,19348011,Trần Vũ Hoàng,HTTT15A,hoang.19348011@student.iuh.edu.vn,806891833,13
1472,19348021,Nguyễn Viết Thảo,HTTT15B,thao.19348021@student.iuh.edu.vn,228405106,106
1473,19348031,Lý Ngọc,HTTT15A,ngoc.19348031@student.iuh.edu.vn,568268698,146
1474,19348041,Võ Thị Thùy,KHDL15A,thuy.19348041@student.iuh.edu.vn,393657813,161
1475,19348051,Đặng Thành,HTTT15B,thanh.19348051@student.iuh.edu.vn,443486011,41
1476,19348061,Trần Tuấn,KHMT15B,tuan.19348061@student.iuh.edu.vn,613581019,41
1477,19348071,Lê Thị Hương,KTPM15A,huong.19348071@student.iuh.edu.vn,303567504,229
1478,19348081,Trần Gia,KTPM15A,gia.19348081@student.iuh.edu.vn,866557546,231
1479,19348091,Nguyễn Lê Anh,HTTT15B,anh.19348091@student.iuh.edu.vn,702930797,275
1480,19348101,Huỳnh Thảo,HTTT15A,thao.19348101@student.iuh.edu.vn,651068177,253
1481,19348111,Nguyễn Thụy Tường,KHDL15A,tuong.19348111@student.iuh.edu.vn,784983119,240
1482,19348121,Trần Minh,KHMT15A,minh.19348121@student.iuh.edu.vn,794473968,226
1483,19348131,Nguyễn Thị Thanh,HTTT15C,thanh.19348131@student.iuh.edu.vn,925520352,19
1484,19348141,Tào Tuyết,KTPM15A,tuyet.19348141@student.iuh.edu.vn,648858849,220
1485,19348151,Nguyễn Tốt Thủy,KHMT15B,thuy.19348151@student.iuh.edu.vn,330005851,31
1486,19348161,Nguyễn Thị Ngọc,HTTT15A,ngoc.19348161@student.iuh.edu.vn,739846658,60
1487,19348171,Nguyễn Thị Tố,KTPM15B,to.19348171@student.iuh.edu.vn,523665139,87
1488,19348181,Trịnh Hoài Thu,HTTT15A,thu.19348181@student.iuh.edu.vn,445691088,246
1489,19348191,Bùi Thị Phương,KHDL15B,phuong.19348191@student.iuh.edu.vn,227359169,274
1490,19348201,Huỳnh Mai,KHMT15A,mai.19348201@student.iuh.edu.vn,415889736,5
1491,19348211,Đỗ Mỹ,HTTT15B,my.19348211@student.iuh.edu.vn,256644114,56
1492,19348221,Lư Gia,HTTT15A,gia.19348221@student.iuh.edu.vn,710645383,116
1493,19348231,Quách Mỹ,HTTT15A,my.19348231@student.iuh.edu.vn,651613486,134
1494,19348241,Phạm Thị Cẩm,HTTT15A,cam.19348241@student.iuh.edu.vn,819005424,258
1495,19348251,Ngô Huệ,KHMT15B,hue.19348251@student.iuh.edu.vn,353385763,108
1496,19348261,Nguyễn Thị Vân,KHMT15B,van.19348261@student.iuh.edu.vn,448847922,222
1497,19348271,Nguyễn Thị Xuân,HTTT15B,xuan.19348271@student.iuh.edu.vn,795385568,130
1498,19348281,Võ Ngọc Thiên,HTTT15A,thien.19348281@student.iuh.edu.vn,718093643,256
1499,19348291,Nguyễn Phạm Trúc,HTTT15B,truc.19348291@student.iuh.edu.vn,670007748,205
1500,19348301,Lê Thanh,KTPM15A,thanh.19348301@student.iuh.edu.vn,638551275,258
1501,19348311,Trần Thái Tú,HTTT15A,tu.19348311@student.iuh.edu.vn,813634789,238
1502,19348321,Nguyễn Thị Thế,KHMT15B,the.19348321@student.iuh.edu.vn,984659988,131
1503,19348331,Đặng Công,KHDL15B,cong.19348331@student.iuh.edu.vn,949240056,99
1504,19348341,Phan Hoàng,HTTT15B,hoang.19348341@student.iuh.edu.vn,291438363,17
1505,19348351,Lâm Võ Thị Thủy,KHDL15B,thuy.19348351@student.iuh.edu.vn,605303864,265
1506,19348361,Lê Hoài,HTTT15B,hoai.19348361@student.iuh.edu.vn,291592824,141
1507,19348371,Đỗ Quỳnh Anh,KTPM15A,anh.19348371@student.iuh.edu.vn,812505930,50
1508,19348381,Đặng Trần Ngọc,HTTT15B,ngoc.19348381@student.iuh.edu.vn,880771367,181
1509,19348391,Phan Minh,KHMT15A,minh.19348391@student.iuh.edu.vn,823966726,219
1510,19348401,Nguyễn Thị Thu,KTPM15B,thu.19348401@student.iuh.edu.vn,528278870,289
1511,19348411,Trần Nguyễn Tuấn,HTTT15B,tuan.19348411@student.iuh.edu.vn,583673213,45
1512,19348421,Trần Gia,KTPM15B,gia.19348421@student.iuh.edu.vn,284754922,14
1513,19348431,Đặng Phương,HTTT15A,phuong.19348431@student.iuh.edu.vn,344859720,62
1514,19348441,Nguyễn Minh,KHMT15A,minh.19348441@student.iuh.edu.vn,293083182,85
1515,19348451,Nguyễn Lê Quốc,KHDL15B,quoc.19348451@student.iuh.edu.vn,552827394,170
1516,19348461,Dương Ngọc,HTTT15A,ngoc.19348461@student.iuh.edu.vn,559507225,169
1517,19348471,Hoàng Minh,HTTT15A,minh.19348471@student.iuh.edu.vn,917761438,68
1518,19348481,Vũ Ngọc Thiên,KHDL15B,thien.19348481@student.iuh.edu.vn,962174257,23
1519,19348491,Huỳnh Gia,KTPM15A,gia.19348491@student.iuh.edu.vn,724297874,202
1520,19348501,Nguyễn Thanh,KTPM15A,thanh.19348501@student.iuh.edu.vn,905596017,285
1521,19348511,Nguyễn Việt,HTTT15C,viet.19348511@student.iuh.edu.vn,950607701,125
1522,19348521,Lê Thị Ngọc,HTTT15C,ngoc.19348521@student.iuh.edu.vn,317675651,87
1523,19348531,Hoàng Quốc,HTTT15A,quoc.19348531@student.iuh.edu.vn,341414640,80
1524,19348541,Lê Minh,HTTT15A,minh.19348541@student.iuh.edu.vn,463210660,253
1525,19348551,Đinh Quang,KHMT15A,quang.19348551@student.iuh.edu.vn,681868935,4
1526,19348561,Nguyễn Minh,KHMT15A,minh.19348561@student.iuh.edu.vn,812305829,181
1527,19348571,Lê Hồng,HTTT15A,hong.19348571@student.iuh.edu.vn,394097641,40
1528,19348581,Đặng Thị Tường,KHMT15B,tuong.19348581@student.iuh.edu.vn,644223623,188
1529,19348591,Lê Minh,HTTT15B,minh.19348591@student.iuh.edu.vn,256075854,169
1530,19348601,Huỳnh Lữ Trâm,KHMT15A,tram.19348601@student.iuh.edu.vn,525359905,12
1531,19348611,Nguyễn Linh,HTTT15A,linh.19348611@student.iuh.edu.vn,282498445,289
1532,19348621,Bùi Thị Thảo,HTTT15B,thao.19348621@student.iuh.edu.vn,771956095,131
1533,19348631,Nguyễn Bình,HTTT15C,binh.19348631@student.iuh.edu.vn,493038692,237
1534,19348641,Nguyễn Diệu,KHDL15A,dieu.19348641@student.iuh.edu.vn,925939706,251
1535,19348651,Nguyễn Thị Anh,KTPM15B,anh.19348651@student.iuh.edu.vn,471938305,9
1536,19348661,Nguyễn Trọng,HTTT15C,trong.19348661@student.iuh.edu.vn,369816509,296
1537,19348671,Ngô Gia,KHMT15B,gia.19348671@student.iuh.edu.vn,699312236,210
1538,19348681,Ngô Thành Gia,KHDL15A,gia.19348681@student.iuh.edu.vn,910122368,63
1539,19348691,Nguyễn Phạm Quốc,HTTT15A,quoc.19348691@student.iuh.edu.vn,708072619,275
1540,19348701,Lưu Mỹ,KHDL15B,my.19348701@student.iuh.edu.vn,890768342,273
1541,19348711,Nguyễn Thị Hương,KHMT15B,huong.19348711@student.iuh.edu.vn,514319631,98
1542,19348721,Sơn Ngọc,HTTT15B,ngoc.19348721@student.iuh.edu.vn,517709309,175
1543,19348731,Nguyễn Ngô Tấn,KTPM15B,tan.19348731@student.iuh.edu.vn,977264173,279
1544,19348741,Ngô Hùng,KHDL15A,hung.19348741@student.iuh.edu.vn,816522829,200
1545,19348751,Huỳnh Thị,HTTT15B,thi.19348751@student.iuh.edu.vn,990309680,1
1546,19348761,Nguyễn Trần Bảo,HTTT15A,bao.19348761@student.iuh.edu.vn,575575641,107
1547,19348771,Mai Xuân,KHMT15B,xuan.19348771@student.iuh.edu.vn,642153116,43
1548,19348781,Huỳnh Nguyễn Tuyết,KHDL15A,tuyet.19348781@student.iuh.edu.vn,239547801,240
1549,19348791,Trần Minh,KTPM15B,minh.19348791@student.iuh.edu.vn,439625900,153
1550,19348801,Võ Thị Thảo,HTTT15A,thao.19348801@student.iuh.edu.vn,817837467,172
1551,19348811,Nguyễn Đình Quốc,HTTT15A,quoc.19348811@student.iuh.edu.vn,939731394,95
1552,19348821,Trần Đài,KHMT15B,dai.19348821@student.iuh.edu.vn,600094938,212
1553,19348831,Đặng Thị Thảo,KHMT15B,thao.19348831@student.iuh.edu.vn,257131044,158
1554,19348841,Nguyễn Tấn,KHDL15B,tan.19348841@student.iuh.edu.vn,561940582,261
1555,19348851,Hoàng Tấn,KHMT15A,tan.19348851@student.iuh.edu.vn,760040793,56
1556,19348861,Huỳnh Duy,KTPM15B,duy.19348861@student.iuh.edu.vn,918941897,272
1557,19348871,Nguyễn Vũ Mai,KTPM15A,mai.19348871@student.iuh.edu.vn,694650268,127
1558,19348881,Huỳnh Trọng,KHMT15A,trong.19348881@student.iuh.edu.vn,320265761,14
1559,19348891,Trần Ngọc Quế,KTPM15B,que.19348891@student.iuh.edu.vn,637059599,267
1560,19348901,Lương Thị Phương,HTTT15A,phuong.19348901@student.iuh.edu.vn,353911512,129
1561,19348911,Võ Thị Phương,HTTT15B,phuong.19348911@student.iuh.edu.vn,255416125,292
1562,19348921,Cáp Ngọc Bảo,HTTT15B,bao.19348921@student.iuh.edu.vn,892018979,280
1563,19348931,Trương Lê Gia,HTTT15B,gia.19348931@student.iuh.edu.vn,944360142,114
1564,19348941,Nguyễn Thái,HTTT15B,thai.19348941@student.iuh.edu.vn,837754005,64
1565,19348951,Trần Trung,KHDL15A,trung.19348951@student.iuh.edu.vn,751670943,29
1566,19348961,Trần Đặng Minh,HTTT15B,minh.19348961@student.iuh.edu.vn,807167451,30
1567,19348971,Lê Viết,KTPM15A,viet.19348971@student.iuh.edu.vn,675285466,36
1568,19348981,Nguyễn Hiền,KTPM15A,hien.19348981@student.iuh.edu.vn,858984338,158
1569,19348991,Châu Bảo,KHMT15A,bao.19348991@student.iuh.edu.vn,264084068,217
1570,19349001,Lâm Gia,HTTT15C,gia.19349001@student.iuh.edu.vn,317970196,224
1571,19349011,Đinh Vũ Thùy,HTTT15C,thuy.19349011@student.iuh.edu.vn,661500922,43
1572,19349021,Trần Việt,HTTT15C,viet.19349021@student.iuh.edu.vn,646182152,10
1573,19349031,Trần Nhật,KHDL15A,nhat.19349031@student.iuh.edu.vn,399809933,225
1574,19349041,Thiêu Tuấn,KHDL15A,tuan.19349041@student.iuh.edu.vn,852739705,165
1575,19349051,Lê Quốc,HTTT15B,quoc.19349051@student.iuh.edu.vn,639397886,161
1576,19349061,Phạm Thị Ngọc,HTTT15B,ngoc.19349061@student.iuh.edu.vn,357287971,7
1577,19349071,Lê Thị Thu,KHMT15B,thu.19349071@student.iuh.edu.vn,856564489,184
1578,19349081,Phạm Thị Bích,KTPM15A,bich.19349081@student.iuh.edu.vn,935238418,156
1579,19349091,Huỳnh Minh,KHMT15A,minh.19349091@student.iuh.edu.vn,411085079,144
1580,19349101,Trần Thị Thanh,KHDL15B,thanh.19349101@student.iuh.edu.vn,782646119,117
1581,19349111,Lương Thảo,HTTT15B,thao.19349111@student.iuh.edu.vn,869595725,137
1582,19349121,Lê Thị Hồng,KHMT15B,hong.19349121@student.iuh.edu.vn,905402829,265
1583,19349131,Ngô Thị Anh,KHMT15A,anh.19349131@student.iuh.edu.vn,910161817,279
1584,19349141,Đặng Nguyên,HTTT15B,nguyen.19349141@student.iuh.edu.vn,789140334,53
1585,19349151,Lê Thị Hồng,KHDL15B,hong.19349151@student.iuh.edu.vn,834776222,263
1586,19349161,Hồ Thị Minh,KTPM15B,minh.19349161@student.iuh.edu.vn,469482307,86
1587,19349171,Vũ Minh,HTTT15C,minh.19349171@student.iuh.edu.vn,753702977,198
1588,19349181,Phan Khánh,KHDL15A,khanh.19349181@student.iuh.edu.vn,974593918,212
1589,19349191,Nguyễn Thanh,KTPM15A,thanh.19349191@student.iuh.edu.vn,915499807,272
1590,19349201,Nguyễn Đỗ Tuyết,HTTT15B,tuyet.19349201@student.iuh.edu.vn,802145578,21
1591,19349211,Lê Thảo Nguyên,KHMT15A,nguyen.19349211@student.iuh.edu.vn,827294681,51
1592,19349221,Dương Gia,HTTT15B,gia.19349221@student.iuh.edu.vn,490737805,254
1593,19349231,Huỳnh Thị Ngọc,HTTT15A,ngoc.19349231@student.iuh.edu.vn,714033768,240
1594,19349241,Trần Bảo,KHMT15B,bao.19349241@student.iuh.edu.vn,626318508,276
1595,19349251,Phạm Võ Quý,HTTT15A,quy.19349251@student.iuh.edu.vn,718599920,218
1596,19349261,Lê Huỳnh Anh,HTTT15A,anh.19349261@student.iuh.edu.vn,990304614,161
1597,19349271,Lê Thị Mỹ,HTTT15B,my.19349271@student.iuh.edu.vn,628954978,58
1598,19349281,Châu Thị Mỹ,KHMT15B,my.19349281@student.iuh.edu.vn,333975943,154
1599,19349291,Lê Huỳnh Trúc Ly,HTTT15A,ly.19349291@student.iuh.edu.vn,705022537,138
1600,19349301,Nguyễn Thu Ngân,HTTT15B,ngan.19349301@student.iuh.edu.vn,531459561,249
1601,19349311,Trần Hồng Bảo Ngọc,KHMT15A,ngoc.19349311@student.iuh.edu.vn,517300186,143
1602,19349321,Thạch Chanh Sai Gia,HTTT15B,gia.19349321@student.iuh.edu.vn,549531750,151
1603,19349331,Nguyễn Phương Ngân,HTTT15A,ngan.19349331@student.iuh.edu.vn,529265808,128
1604,19349341,Nguyễn Huỳnh Mai Trúc,KHMT15A,truc.19349341@student.iuh.edu.vn,638545414,22
1605,19349351,Châu Lan Anh,KHDL15A,anh.19349351@student.iuh.edu.vn,808497338,229
1606,19349361,Võ Ngọc Hân,HTTT15C,han.19349361@student.iuh.edu.vn,375359787,140
1607,19349371,Chim Nhật Hoàng,HTTT15A,hoang.19349371@student.iuh.edu.vn,223712590,262
1608,19349381,Thái Thị Yến Nhi,HTTT15B,nhi.19349381@student.iuh.edu.vn,466960712,179
1609,19349391,Cao Hoàng Phương Trinh,HTTT15B,trinh.19349391@student.iuh.edu.vn,828151646,299
1610,19349401,Hồng Thị Khánh Vân,HTTT15C,van.19349401@student.iuh.edu.vn,405771733,73
1611,19349411,Phan Yến Vi,KTPM15A,vi.19349411@student.iuh.edu.vn,881701995,6
1612,19349421,Vũ Hồ Vân Nhi,KTPM15A,nhi.19349421@student.iuh.edu.vn,361107637,291
1613,19349431,Lê Thị Thúy Quyên,KHDL15B,quyen.19349431@student.iuh.edu.vn,237808270,101
1614,19349441,Nguyễn Thị Ngọc Diễm,HTTT15A,diem.19349441@student.iuh.edu.vn,592565488,25
1615,19349451,Phạm Lê Thu Dung,HTTT15B,dung.19349451@student.iuh.edu.vn,622769626,206
1616,19349461,Mai Lê Hải Đoan,KHMT15A,doan.19349461@student.iuh.edu.vn,573987187,63
1617,19349471,Bùi Đông Hồ,KHDL15A,ho.19349471@student.iuh.edu.vn,963643783,295
1618,19349481,Nguyễn Thị Kiều,KTPM15B,kieu.19349481@student.iuh.edu.vn,922253453,100
1619,19349491,Triệu Nam Lộc,KHMT15A,loc.19349491@student.iuh.edu.vn,323985420,258
1620,19349501,Nguyễn Thị Kim Ngân,KTPM15A,ngan.19349501@student.iuh.edu.vn,498635776,40
