mssv,student_name,class_name,edu_mail,national_id,address_id
19350421,Lê Minh Hoàng Phượng,KHDL15A,phuong.19350421@student.iuh.edu.vn,592847654,14
19350431,Thạch Vương Tín,HTTT15B,tin.19350431@student.iuh.edu.vn,955727872,222
19350441,Nguyễn Thị Thanh Vân,HTTT15A,van.19350441@student.iuh.edu.vn,945611017,138
19350451,Nguyễn Thị Hạnh Đào,HTTT15A,dao.19350451@student.iuh.edu.vn,499401720,17
19350461,Huỳnh Thị Trúc Giang,KTPM15B,giang.19350461@student.iuh.edu.vn,508042301,144
19350471,Huỳnh Thị Thúy Hằng,KHMT15B,hang.19350471@student.iuh.edu.vn,247133815,176
19350481,Lê Hoàng Thiện Phúc,KTPM15B,phuc.19350481@student.iuh.edu.vn,881515419,61
19350491,Thái Thanh Thiên,HTTT15B,thien.19350491@student.iuh.edu.vn,972320736,51
19350501,Dương Thụy Bảo Trân,KTPM15A,tran.19350501@student.iuh.edu.vn,774260260,274
19350511,Lê Huyền Khánh Ngọc,HTTT15A,ngoc.19350511@student.iuh.edu.vn,550828534,132
19350521,Tô Mỹ Thạch,KHDL15B,thach.19350521@student.iuh.edu.vn,333134000,235
19350531,Nguyễn Thị Mỹ Hân,HTTT15C,han.19350531@student.iuh.edu.vn,287157624,36
19350541,Đoàn Thiên Nhi,KHDL15A,nhi.19350541@student.iuh.edu.vn,787805450,109
19350551,Đặng Thị Hồng Hạnh,KTPM15A,hanh.19350551@student.iuh.edu.vn,987044637,8
19350561,Nguyễn Thị Yến Nhi,KTPM15B,nhi.19350561@student.iuh.edu.vn,875900889,45
19350571,Mã Ngọc Trinh,KTPM15B,trinh.19350571@student.iuh.edu.vn,979480167,81
19350581,Huỳnh Kim Yến,KHMT15B,yen.19350581@student.iuh.edu.vn,387366058,69
19350591,Đỗ Đức Thành Danh,HTTT15B,danh.19350591@student.iuh.edu.vn,291582932,290
19350601,Trần Phạm Ngọc Trâm,HTTT15B,tram.19350601@student.iuh.edu.vn,299501844,11
19350611,Nguyễn Thị Mỹ Hảo,KHDL15A,hao.19350611@student.iuh.edu.vn,991260141,186
19350621,Huỳnh Tố Trang,HTTT15A,trang.19350621@student.iuh.edu.vn,819408155,10
19350631,Quách Hồng Kiều Diễm,HTTT15B,diem.19350631@student.iuh.edu.vn,512896678,1
19350641,Nguyễn Thành Tài,HTTT15B,tai.19350641@student.iuh.edu.vn,997619058,70
19350651,Đỗ Thị Thu Hiếu,HTTT15C,hieu.19350651@student.iuh.edu.vn,931459309,292
19350661,Lê Minh Thuận,HTTT15B,thuan.19350661@student.iuh.edu.vn,399219061,282
19350671,Nguyễn Hoàng Thảo Anh,HTTT15A,anh.19350671@student.iuh.edu.vn,662640289,231
19350681,Lương Võ Lan Phương,HTTT15C,phuong.19350681@student.iuh.edu.vn,943424554,240
19350691,Trắc Thị Tố Trinh,HTTT15B,trinh.19350691@student.iuh.edu.vn,689833510,18
19350701,Huỳnh Thị Ngọc Tuyền,KHMT15B,tuyen.19350701@student.iuh.edu.vn,444807998,243
19350711,Dương Thúy Kiều,HTTT15B,kieu.19350711@student.iuh.edu.vn,948176009,210
19350721,Phạm Thị Loan,KHMT15B,loan.19350721@student.iuh.edu.vn,952939191,237
19350731,Ngô Thị Kim Mẫn,KHDL15A,man.19350731@student.iuh.edu.vn,619134161,275
19350741,Huỳnh Thương,KTPM15B,thuong.19350741@student.iuh.edu.vn,967937173,298
19350751,Hồng Kim Ngân,KHDL15A,ngan.19350751@student.iuh.edu.vn,460727806,130
19350761,Đặng Thị Huỳnh Như,KHDL15B,nhu.19350761@student.iuh.edu.vn,640906021,58
19350771,Nguyễn Thị Bích Như,HTTT15A,nhu.19350771@student.iuh.edu.vn,697565963,86
19350781,Trần Minh Nhựt,HTTT15B,nhut.19350781@student.iuh.edu.vn,867863656,160
19350791,Trần Thị Huyền Trâm,KTPM15A,tram.19350791@student.iuh.edu.vn,973669014,244
19350801,Nguyễn Thị Huỳnh Châm,KHMT15A,cham.19350801@student.iuh.edu.vn,388830593,36
19350811,Phạm Thị Cẩm Giang,KHDL15B,giang.19350811@student.iuh.edu.vn,801539131,27
19350821,Nguyễn Gia Hân,KTPM15A,han.19350821@student.iuh.edu.vn,310183524,232
19350831,Nguyễn Trung Hiếu,HTTT15B,hieu.19350831@student.iuh.edu.vn,352499200,68
19350841,Huỳnh Hửu Khoa,HTTT15B,khoa.19350841@student.iuh.edu.vn,423477187,42
19350851,Nguyễn Lâm Trúc Lam,KTPM15B,lam.19350851@student.iuh.edu.vn,534632643,202
19350861,Nguyễn Trần Phương Linh,HTTT15B,linh.19350861@student.iuh.edu.vn,373451253,122
19350871,Thị Thuận,HTTT15A,thuan.19350871@student.iuh.edu.vn,627278922,39
19350881,Lê Thị Tuyết Xuân,KHMT15A,xuan.19350881@student.iuh.edu.vn,991166197,40
19350891,Nguyễn Thị Hoài Băng,KTPM15A,bang.19350891@student.iuh.edu.vn,372521064,87
19350901,Lê Thị Thúy Di,KHDL15A,di.19350901@student.iuh.edu.vn,921771643,70
19350911,Nguyễn Thị Tài Duy,KHDL15A,duy.19350911@student.iuh.edu.vn,325901206,277
19350921,Tạ Tuyết Hân,KHMT15B,han.19350921@student.iuh.edu.vn,389781481,224
19350931,Nguyễn Cẩm Lài,KHMT15B,lai.19350931@student.iuh.edu.vn,508672945,253
19350941,Trần Thị Kim Lít,KHMT15A,lit.19350941@student.iuh.edu.vn,570918853,86
19350951,Đặng Thị Tuyết Minh,KHDL15B,minh.19350951@student.iuh.edu.vn,603010921,246
19350961,Mã Thanh Như,KTPM15B,nhu.19350961@student.iuh.edu.vn,634907047,226
19350971,Tăng Thị Thanh Thanh,HTTT15B,thanh.19350971@student.iuh.edu.vn,329589725,191
19350981,Lê Đặng Anh Thư,KHDL15A,thu.19350981@student.iuh.edu.vn,995185151,8
19350991,Phan Bảo Thy,KHMT15B,thy.19350991@student.iuh.edu.vn,664089075,189
19351001,Phạm Thị Mỹ Trang,KHMT15B,trang.19351001@student.iuh.edu.vn,334412721,106
19351011,Lê Diễm Huyền,KHDL15B,huyen.19351011@student.iuh.edu.vn,796029084,136
19351021,Lưu Hoàng Luân,HTTT15A,luan.19351021@student.iuh.edu.vn,673624653,195
19351031,Nguyễn Thu Thảo,KHMT15A,thao.19351031@student.iuh.edu.vn,360632745,190
19351041,Đoàn Thị Mỹ Linh,HTTT15B,linh.19351041@student.iuh.edu.vn,328659778,101
19351051,Mai Thị Hoa Mai,KHDL15A,mai.19351051@student.iuh.edu.vn,999538448,99
19351061,Triệu Phước Bách,KHMT15B,bach.19351061@student.iuh.edu.vn,452554790,95
19351071,Lê Chí Thành,KHMT15B,thanh.19351071@student.iuh.edu.vn,865616371,48
19351081,Tăng Minh Hậu,HTTT15A,hau.19351081@student.iuh.edu.vn,945780149,149
19351091,Phạm Chí Cường,HTTT15B,cuong.19351091@student.iuh.edu.vn,651314124,57
19351101,Dương Thiều Gia Bảo,HTTT15A,bao.19351101@student.iuh.edu.vn,704737028,13
19351111,Lê Thành Duy,HTTT15C,duy.19351111@student.iuh.edu.vn,793075488,247
19351121,Nguyễn Đức Huy,KTPM15A,huy.19351121@student.iuh.edu.vn,961726880,124
19351131,Nguyễn Thị Mộng Ngọc,KHMT15A,ngoc.19351131@student.iuh.edu.vn,580198304,125
19351141,Dương Hữu Nhân,KHMT15A,nhan.19351141@student.iuh.edu.vn,638849261,224
19351151,Võ Thị Yến Nhi,HTTT15B,nhi.19351151@student.iuh.edu.vn,901610661,74
19351161,Biện Huỳnh Như,HTTT15A,nhu.19351161@student.iuh.edu.vn,378298631,186
19351171,Trầm Văn Quá,HTTT15B,qua.19351171@student.iuh.edu.vn,976220583,38
19351181,Lê Tấn Tài,KHMT15B,tai.19351181@student.iuh.edu.vn,394395701,25
19351191,Ngô Như Thảo,KTPM15A,thao.19351191@student.iuh.edu.vn,398294975,284
19351201,Võ Thị Thùy Trang,HTTT15B,trang.19351201@student.iuh.edu.vn,427330614,92
19351211,Danh Thế Trung,HTTT15B,trung.19351211@student.iuh.edu.vn,352244640,189
19351221,Võ Quốc Vinh,KHMT15B,vinh.19351221@student.iuh.edu.vn,416656688,299
19351231,Nguyễn Thanh Bình,KTPM15A,binh.19351231@student.iuh.edu.vn,240069282,276
19351241,Trần Tiến Cường,KHMT15A,cuong.19351241@student.iuh.edu.vn,759870623,9
19351251,Nguyễn Mỹ Hạnh,HTTT15A,hanh.19351251@student.iuh.edu.vn,538507226,263
19351261,Trần Kim Hồng,KHMT15A,hong.19351261@student.iuh.edu.vn,594711762,49
19351271,Nguyễn Duy Khôn,HTTT15B,khon.19351271@student.iuh.edu.vn,851211324,39
19351281,Nguyễn Thị Mai,HTTT15B,mai.19351281@student.iuh.edu.vn,751668996,68
19351291,Huỳnh Kim Phương Ngân,HTTT15C,ngan.19351291@student.iuh.edu.vn,428773924,112
19351301,Trần Thiện Nhân,KHDL15A,nhan.19351301@student.iuh.edu.vn,310355026,214
19351311,Nguyễn Lâm Thanh Tân,HTTT15B,tan.19351311@student.iuh.edu.vn,254604927,43
19351321,Trần Thanh Thanh,KHMT15A,thanh.19351321@student.iuh.edu.vn,863570971,254
19351331,Nguyễn Thị Anh Thư,KTPM15A,thu.19351331@student.iuh.edu.vn,885266355,19
19351341,Nguyễn Kiều Trinh,KHMT15A,trinh.19351341@student.iuh.edu.vn,431256280,231
19351351,Lê Thành Trung,KHDL15B,trung.19351351@student.iuh.edu.vn,594217431,51
19351361,Họ Và Tên,KHMT15B,ten.19351361@student.iuh.edu.vn,233633224,31
19351371,Lê Quốc Tuấn,HTTT15B,tuan.19351371@student.iuh.edu.vn,428843101,144
19351381,Lê Thế Vy,HTTT15B,vy.19351381@student.iuh.edu.vn,315012005,203
19351391,Lê Nguyễn Tuấn Hiệp,KTPM15A,hiep.19351391@student.iuh.edu.vn,274998472,202
19351401,Hồ Thị Ngọc Huyền,HTTT15C,huyen.19351401@student.iuh.edu.vn,507388255,167
19351411,Nguyễn Chí Linh,HTTT15B,linh.19351411@student.iuh.edu.vn,548006226,20
19351421,Đặng Huyền My,KTPM15B,my.19351421@student.iuh.edu.vn,478528133,270
19351431,Lâm Kim Thoa,HTTT15B,thoa.19351431@student.iuh.edu.vn,968260556,88
19351441,Khưu Anh Triết,HTTT15C,triet.19351441@student.iuh.edu.vn,604335810,36
19351451,Đặng Công Danh,KHMT15B,danh.19351451@student.iuh.edu.vn,972599142,110
19351461,Lê Thị Kim Ngân,HTTT15C,ngan.19351461@student.iuh.edu.vn,896394233,158
19351471,Nguyễn Thanh Phong,KTPM15A,phong.19351471@student.iuh.edu.vn,772220259,175
19351481,Phạm Đình Phúc,HTTT15B,phuc.19351481@student.iuh.edu.vn,742503318,189
19351491,Châu Văn Tình,KHMT15B,tinh.19351491@student.iuh.edu.vn,395380349,8
19351501,Đặng Quang Khương,HTTT15A,khuong.19351501@student.iuh.edu.vn,398729446,36
19351511,Trương Tân Dương,KHDL15B,duong.19351511@student.iuh.edu.vn,229839277,52
19351521,Nhâm Nhất Hậu,HTTT15B,hau.19351521@student.iuh.edu.vn,873280845,2
19351531,Lê Bảo Công,HTTT15B,cong.19351531@student.iuh.edu.vn,234715011,187
19351541,Đặng Quốc Dũng,HTTT15B,dung.19351541@student.iuh.edu.vn,247705578,198
19351551,Mai Văn Đầy,KHDL15A,day.19351551@student.iuh.edu.vn,576299824,166
19351561,Trần Công Hòa,KTPM15B,hoa.19351561@student.iuh.edu.vn,836512333,275
19351571,Lưu Phạm Khánh Huy,HTTT15B,huy.19351571@student.iuh.edu.vn,999854346,179
19351581,Lương Phan Duy Khang,KTPM15B,khang.19351581@student.iuh.edu.vn,976089488,69
19351591,Nguyễn Lê Anh Khiêm,KHDL15A,khiem.19351591@student.iuh.edu.vn,763868504,258
19351601,Phạm Trần Đăng Khoa,HTTT15A,khoa.19351601@student.iuh.edu.vn,442274436,120
19351611,Quách Thế Kiệt,HTTT15A,kiet.19351611@student.iuh.edu.vn,343443566,229
19351621,Bùi Phương Lan,KTPM15B,lan.19351621@student.iuh.edu.vn,457825866,210
19351631,Nguyễn Ngọc Luyến,HTTT15A,luyen.19351631@student.iuh.edu.vn,905623961,151
19351641,Trần Nhật Minh,KHMT15A,minh.19351641@student.iuh.edu.vn,659181060,153
19351651,Đinh Thị Thùy Ngân,KTPM15B,ngan.19351651@student.iuh.edu.vn,678160621,173
19351661,Nguyễn Đức Nguyên,KHMT15B,nguyen.19351661@student.iuh.edu.vn,351679806,35
19351671,Nguyễn Ngọc Lan Phụng,HTTT15A,phung.19351671@student.iuh.edu.vn,727527484,96
19351681,Trần Đức Phương,HTTT15A,phuong.19351681@student.iuh.edu.vn,969298131,172
19351691,Nguyễn Hoàng Tấn,HTTT15B,tan.19351691@student.iuh.edu.vn,951770197,130
19351701,Bùi Nguyễn Hoàng Thái,KTPM15B,thai.19351701@student.iuh.edu.vn,650069112,219
19351711,Họ Và Tên,HTTT15B,ten.19351711@student.iuh.edu.vn,679764571,65
19351721,Đàm Thiện Nhàn Vân,HTTT15B,van.19351721@student.iuh.edu.vn,378984213,17
19351731,Nguyễn Thị Diễm Trân,KTPM15B,tran.19351731@student.iuh.edu.vn,906869187,283
19351741,Nguyễn Thị Anh Thư,KHMT15A,thu.19351741@student.iuh.edu.vn,247072959,70
19351751,Huỳnh Vũ Luân,KHMT15B,luan.19351751@student.iuh.edu.vn,471201771,92
19351761,Nguyễn Bảo Ngọc,HTTT15A,ngoc.19351761@student.iuh.edu.vn,794652929,69
19351771,Nguyễn Thị Xuân Tươi,KHMT15A,tuoi.19351771@student.iuh.edu.vn,562325454,251
19351781,Nguyễn Minh Hậu,HTTT15B,hau.19351781@student.iuh.edu.vn,404846368,93
19351791,Phạm Quốc Toàn,HTTT15A,toan.19351791@student.iuh.edu.vn,545067823,172
19351801,Trần Châu Hải,HTTT15B,hai.19351801@student.iuh.edu.vn,937760950,267
19351811,Nguyễn Thị Thúy Duy,KTPM15A,duy.19351811@student.iuh.edu.vn,609422638,10
19351821,Võ Hoàng Nguyễn Vỹ,HTTT15B,vy.19351821@student.iuh.edu.vn,824248473,189
19351831,Huỳnh Phú Hòa,KHMT15B,hoa.19351831@student.iuh.edu.vn,997498896,261
19351841,Nguyễn Lâm Trúc Mai,KTPM15B,mai.19351841@student.iuh.edu.vn,447216926,24
19351851,Trầm Tiến Anh,HTTT15B,anh.19351851@student.iuh.edu.vn,908915508,91
19351861,Đặng Quách Gia Bình,HTTT15B,binh.19351861@student.iuh.edu.vn,430877074,98
19351871,Đào Chí Bửu,HTTT15A,buu.19351871@student.iuh.edu.vn,341594396,124
19351881,Dương Thành Đạt,KHMT15B,dat.19351881@student.iuh.edu.vn,768926855,270
19351891,Lại Trung Nghĩa,KTPM15B,nghia.19351891@student.iuh.edu.vn,647769175,7
19351901,Họ Và Tên,HTTT15B,ten.19351901@student.iuh.edu.vn,985019451,292
19351911,Phạm Huỳnh Ngọc,KTPM15B,ngoc.19351911@student.iuh.edu.vn,389926295,231
19351921,Lê Bảo Anh,HTTT15B,anh.19351921@student.iuh.edu.vn,891076714,101
19351931,Trần Trung Khánh,HTTT15C,khanh.19351931@student.iuh.edu.vn,837340601,42
19351941,Lâm Minh Luân,HTTT15B,luan.19351941@student.iuh.edu.vn,570357654,246
19351951,Nguyễn Danh Nhân,KHDL15B,nhan.19351951@student.iuh.edu.vn,599299680,158
19351961,Ông Vĩnh Toàn,HTTT15B,toan.19351961@student.iuh.edu.vn,661885270,168
19351971,Phan Công Lĩnh,KTPM15A,linh.19351971@student.iuh.edu.vn,889038194,35
19351981,Võ Tấn Cường,HTTT15C,cuong.19351981@student.iuh.edu.vn,999177982,37
19351991,Đinh Nguyễn Hải Đăng,HTTT15C,dang.19351991@student.iuh.edu.vn,717273129,258
19352001,Quách Lý Đôl,HTTT15A,dol.19352001@student.iuh.edu.vn,940228869,37
19352011,Huỳnh Hữu Khang,HTTT15B,khang.19352011@student.iuh.edu.vn,338527593,10
19352021,Nguyễn Trí Khôi,KHDL15B,khoi.19352021@student.iuh.edu.vn,685548839,240
19352031,Phùng Gia Kiên,HTTT15C,kien.19352031@student.iuh.edu.vn,257550137,10
19352041,Trần Nhật Linh,HTTT15A,linh.19352041@student.iuh.edu.vn,541679317,148
19352051,Hà Tấn Lộc,HTTT15C,loc.19352051@student.iuh.edu.vn,804612847,293
19352061,Tôn Trọng Lương,KHMT15A,luong.19352061@student.iuh.edu.vn,436716316,28
19352071,Vũ Bích Ngân,KTPM15A,ngan.19352071@student.iuh.edu.vn,919024589,140
19352081,Huỳnh Minh Nhật,KHMT15B,nhat.19352081@student.iuh.edu.vn,907850423,34
19352091,Nguyễn Kỳ Quan,KTPM15B,quan.19352091@student.iuh.edu.vn,804082413,19
19352101,Lưu Hồng Quân,KTPM15A,quan.19352101@student.iuh.edu.vn,756537892,228
19352111,Nguyễn Tiến Sĩ,KHDL15A,si.19352111@student.iuh.edu.vn,849466043,258
19352121,Trần Quốc Thái,KHMT15A,thai.19352121@student.iuh.edu.vn,749464134,82
19352131,Trần Văn Thiện,KHDL15B,thien.19352131@student.iuh.edu.vn,845899396,188
19352141,Đoàn Hoàng Tính,HTTT15A,tinh.19352141@student.iuh.edu.vn,808338010,150
19352151,Nguyễn Quốc Toàn,KHDL15A,toan.19352151@student.iuh.edu.vn,868634233,143
19352161,Nguyễn Chí Trung,HTTT15C,trung.19352161@student.iuh.edu.vn,968111488,157
19352171,Dương Quốc Vinh,KTPM15B,vinh.19352171@student.iuh.edu.vn,970528655,188
19352181,Phan Minh An,KHMT15A,an.19352181@student.iuh.edu.vn,604442513,149
19352191,Nguyễn Tuấn Anh,KHDL15B,anh.19352191@student.iuh.edu.vn,372141942,31
19352201,Hồ Bá Duy,KHMT15A,duy.19352201@student.iuh.edu.vn,557133251,150
19352211,Lê Khánh Duy,HTTT15B,duy.19352211@student.iuh.edu.vn,603819836,78
19352221,Nguyễn Vũ Đăng,HTTT15B,dang.19352221@student.iuh.edu.vn,860461753,185
19352231,Trần Minh Được,KTPM15A,duoc.19352231@student.iuh.edu.vn,813052299,264
19352241,Lê Phan Vinh Hiển,KHMT15A,hien.19352241@student.iuh.edu.vn,761010351,224
19352251,Họ Và Tên,HTTT15B,ten.19352251@student.iuh.edu.vn,647616905,189
19352261,Phạm Duy Hoàng,HTTT15A,hoang.19352261@student.iuh.edu.vn,486339896,162
19352271,Châu Hoàng Huy,HTTT15A,huy.19352271@student.iuh.edu.vn,226552796,59
19352281,Trần Thanh Huy,KHMT15B,huy.19352281@student.iuh.edu.vn,303525639,53
19352291,Phạm Văn Khải,HTTT15A,khai.19352291@student.iuh.edu.vn,358596107,270
19352301,Huỳnh Tấn Anh Kiệt,HTTT15B,kiet.19352301@student.iuh.edu.vn,536993932,46
19352311,Nguyễn Tuấn Kiệt,HTTT15C,kiet.19352311@student.iuh.edu.vn,920176187,162
19352321,Phan Hải Long,HTTT15B,long.19352321@student.iuh.edu.vn,487619269,56
19352331,Trần Công Minh,HTTT15B,minh.19352331@student.iuh.edu.vn,784321938,157
19352341,Triệu Đức Minh,KHDL15B,minh.19352341@student.iuh.edu.vn,412054733,60
19352351,Phan Kim Huỳnh Như,KTPM15A,nhu.19352351@student.iuh.edu.vn,240757841,136
19352361,Hồ Việt Phát,KHDL15B,phat.19352361@student.iuh.edu.vn,571104625,209
19352371,Đỗ Hữu Thiện,HTTT15B,thien.19352371@student.iuh.edu.vn,711205334,208
19352381,Võ Văn Chí Thiện,KHDL15B,thien.19352381@student.iuh.edu.vn,958729810,250
19352391,Võ Nguyên Thịnh,HTTT15C,thinh.19352391@student.iuh.edu.vn,876716952,68
19352401,Đào Minh Trung Thuận,HTTT15A,thuan.19352401@student.iuh.edu.vn,977161011,154
19352411,Từ Ngọc Cẩm Tiên,KHDL15B,tien.19352411@student.iuh.edu.vn,773402366,183
19352421,Tô Chánh Tính,KTPM15A,tinh.19352421@student.iuh.edu.vn,535372761,77
19352431,Nguyễn Bách Xuân Toàn,HTTT15B,toan.19352431@student.iuh.edu.vn,517123740,127
19352441,Nguyễn Phương Trang,HTTT15B,trang.19352441@student.iuh.edu.vn,844284880,26
19352451,Ngô Minh Trung,HTTT15A,trung.19352451@student.iuh.edu.vn,622183291,34
19352461,Nguyễn Hồ Ngọc Trung,KHDL15A,trung.19352461@student.iuh.edu.vn,523733637,282
19352471,Nguyễn Anh Tuấn,HTTT15B,tuan.19352471@student.iuh.edu.vn,616899759,234
19352481,Phan Bảo Tuấn,HTTT15B,tuan.19352481@student.iuh.edu.vn,497202284,285
19352491,Bùi Thanh Tùng,HTTT15A,tung.19352491@student.iuh.edu.vn,648038957,271
19352501,Tần Thế Vinh,KHMT15A,vinh.19352501@student.iuh.edu.vn,407980261,186
19352511,Vũ Mạnh Thắng,HTTT15C,thang.19352511@student.iuh.edu.vn,379195779,289
19352521,Chau Sóc Kha,HTTT15B,kha.19352521@student.iuh.edu.vn,907607915,8
19352531,Trương Ngọc Ánh,KTPM15A,anh.19352531@student.iuh.edu.vn,824820759,177
19352541,Nguyễn Phương Chiêu,HTTT15B,chieu.19352541@student.iuh.edu.vn,770893790,141
19352551,Dương Quốc Cường,KHDL15B,cuong.19352551@student.iuh.edu.vn,299296072,199
19352561,Lê Công Danh,HTTT15C,danh.19352561@student.iuh.edu.vn,847664562,248
19352571,Lâm Hửu Duy,KHDL15A,duy.19352571@student.iuh.edu.vn,745567415,216
19352581,Võ Khánh Duy,HTTT15C,duy.19352581@student.iuh.edu.vn,361744718,27
19352591,Dương Tử Hào,HTTT15A,hao.19352591@student.iuh.edu.vn,903595472,66
19352601,Họ Và Tên,KHDL15B,ten.19352601@student.iuh.edu.vn,322967753,268
19352611,Hồ Thị Mỷ Huyền,KHDL15A,huyen.19352611@student.iuh.edu.vn,267088723,278
19352621,Trần Huỳnh,HTTT15B,huynh.19352621@student.iuh.edu.vn,335087597,221
19352631,Thông Tuấn Kiệt,KHDL15B,kiet.19352631@student.iuh.edu.vn,374832513,73
19352641,Kim Ngọc Bảo Luân,HTTT15A,luan.19352641@student.iuh.edu.vn,225116019,74
19352651,Trần Minh Luân,KHDL15A,luan.19352651@student.iuh.edu.vn,763967723,1
19352661,Nguyễn Trà Mi,KHDL15A,mi.19352661@student.iuh.edu.vn,783278551,35
19352671,Phạm Trí Minh,HTTT15B,minh.19352671@student.iuh.edu.vn,555007920,247
19352681,Đinh Chung Nam,KHMT15B,nam.19352681@student.iuh.edu.vn,961232815,133
19352691,Lê Vũ Nguyên,HTTT15A,nguyen.19352691@student.iuh.edu.vn,269600509,57
19352701,Đào Văn Nhân,KTPM15B,nhan.19352701@student.iuh.edu.vn,645676969,23
19352711,Lưu Trần Anh Nhựt,HTTT15B,nhut.19352711@student.iuh.edu.vn,333737911,116
19352721,Trần Thị Hoàng Quyên,KHDL15A,quyen.19352721@student.iuh.edu.vn,741129159,75
19352731,Trần Trúc Quỳnh,KTPM15B,quynh.19352731@student.iuh.edu.vn,790542107,295
19352741,Trần Văn Sang,HTTT15B,sang.19352741@student.iuh.edu.vn,572481361,294
19352751,Nguyễn Thanh Sơn,KTPM15B,son.19352751@student.iuh.edu.vn,618432421,31
19352761,Nguyễn Tấn Tài,KTPM15A,tai.19352761@student.iuh.edu.vn,962307769,271
19352771,Trương Quốc Thái,KTPM15A,thai.19352771@student.iuh.edu.vn,894150204,35
19352781,Phan Thanh Thành,KHDL15A,thanh.19352781@student.iuh.edu.vn,352545114,97
19352791,Nguyễn Thị Phương Thảo,HTTT15B,thao.19352791@student.iuh.edu.vn,593901437,227
19352801,Nguyễn Văn Thắng,HTTT15C,thang.19352801@student.iuh.edu.vn,724698393,157
19352811,Nguyễn Hùng Thuận,KHMT15B,thuan.19352811@student.iuh.edu.vn,348243707,8
19352821,Lê Duy Thụy,HTTT15C,thuy.19352821@student.iuh.edu.vn,935062429,17
19352831,Võ Minh Thư,HTTT15C,thu.19352831@student.iuh.edu.vn,663397912,233
19352841,Mai Chí Tín,KHDL15A,tin.19352841@student.iuh.edu.vn,315363188,274
19352851,Nguyễn Thị Như Ý,KTPM15B,y.19352851@student.iuh.edu.vn,432562999,203
19352861,Dương Thị Keo Da,HTTT15B,da.19352861@student.iuh.edu.vn,368471863,9
19352871,Nguyễn Hoàng Duy,HTTT15B,duy.19352871@student.iuh.edu.vn,761728943,67
19352881,Phạm Khánh Duy,KTPM15B,duy.19352881@student.iuh.edu.vn,314071414,103
19352891,Trần Thanh Duy,KTPM15A,duy.19352891@student.iuh.edu.vn,349396193,95
19352901,Trương Thị Đạm,HTTT15B,dam.19352901@student.iuh.edu.vn,503010677,107
19352911,Nguyễn Hữu Đạt,HTTT15C,dat.19352911@student.iuh.edu.vn,701061276,143
19352921,Kiếm Thúy Hạnh,KHMT15B,hanh.19352921@student.iuh.edu.vn,325973040,199
19352931,Lê Trần Gia Huy,HTTT15C,huy.19352931@student.iuh.edu.vn,651910531,282
19352941,Nguyễn Huỳnh Hương,HTTT15A,huong.19352941@student.iuh.edu.vn,778186058,247
19352951,Lê Nguyễn Quỳnh Kha,HTTT15A,kha.19352951@student.iuh.edu.vn,229396049,59
19352961,Họ Và Tên,KHMT15B,ten.19352961@student.iuh.edu.vn,833969409,221
19352971,Kiên Thị Ngọc Hân,KHMT15A,han.19352971@student.iuh.edu.vn,599069119,260
19352981,Nguyễn Văn Hội,KTPM15B,hoi.19352981@student.iuh.edu.vn,551534702,233
19352991,Nguyễn Hoàng Gia Huy,KHDL15A,huy.19352991@student.iuh.edu.vn,431140775,260
19353001,Trần Văn Huy,HTTT15B,huy.19353001@student.iuh.edu.vn,818266957,63
19353011,Nguyễn Tuấn Khanh,KHDL15B,khanh.19353011@student.iuh.edu.vn,547318475,9
19353021,Hồ Anh Kiệt,KHDL15A,kiet.19353021@student.iuh.edu.vn,277087807,212
19353031,Nguyễn Quốc Kiệt,KHMT15A,kiet.19353031@student.iuh.edu.vn,964717972,64
19353041,Nguyễn Hoàng Linh,HTTT15A,linh.19353041@student.iuh.edu.vn,365391611,213
19353051,Nguyễn Ngọc Lợi,HTTT15B,loi.19353051@student.iuh.edu.vn,674427393,176
19353061,Lâm Thị Ngọc Mỹ,HTTT15A,my.19353061@student.iuh.edu.vn,497703868,192
19353071,Nguyễn Thanh Ngân,KHDL15A,ngan.19353071@student.iuh.edu.vn,789443570,260
19353081,Nguyễn Đông Nghi,HTTT15A,nghi.19353081@student.iuh.edu.vn,254320751,205
19353091,Nguyễn Khánh Như,HTTT15B,nhu.19353091@student.iuh.edu.vn,564154871,55
19353101,Lê Hoàng Phú,HTTT15C,phu.19353101@student.iuh.edu.vn,888536068,104
19353111,Trần Hữu Quí,KHDL15A,qui.19353111@student.iuh.edu.vn,437436783,249
19353121,Trần Mạnh Quỳnh,KHDL15A,quynh.19353121@student.iuh.edu.vn,289606041,233
19353131,Phạm Chí Sang,KHMT15B,sang.19353131@student.iuh.edu.vn,375808280,274
19353141,Lê Thị Chúc Thảo,KHMT15B,thao.19353141@student.iuh.edu.vn,999579685,107
19353151,Dương Quốc Thích,KTPM15B,thich.19353151@student.iuh.edu.vn,990405326,13
19353161,Nguyễn Minh Thông,KHMT15B,thong.19353161@student.iuh.edu.vn,889939342,298
19353171,Lê Trung Toàn,HTTT15A,toan.19353171@student.iuh.edu.vn,636839725,76
19353181,Trần Quang Trung,KHDL15B,trung.19353181@student.iuh.edu.vn,226019542,251
19353191,Đinh Cẩm Tú,HTTT15A,tu.19353191@student.iuh.edu.vn,967890828,183
19353201,Nguyễn Thị Hồng Tươi,KHDL15B,tuoi.19353201@student.iuh.edu.vn,568429754,8
19353211,Nguyễn Hữu Tỷ,HTTT15B,ty.19353211@student.iuh.edu.vn,531283686,36
